🎯 Simple BFS from Main Routine

Starting BFS from: static META

Order | Emoji | Name                          | Calls
 6793 | ❓     | "event compiler/rustc_borrowc | 
 6794 | ❓     | "rustc_borrowck::region_infer | 
 6795 | ❓     | "compiler/rustc_borrowck/src/ | 
 6796 | ❓     | "member_constraints"          | 
 6797 | ❓     | "event compiler/rustc_borrowc | 
 6798 | ❓     | "scc_a"                       | 
 6799 | ❓     | "event compiler/rustc_borrowc | 
 6800 | ❓     | "scc_b"                       | 
 6801 | ❓     | "apply_member_constraint"     | 
 6802 | ❓     | "member"                      | 
 6803 | ❓     | "arg_regions"                 | 
 6804 | ❓     | "event compiler/rustc_borrowc | 
 6805 | ❓     | "event compiler/rustc_borrowc | 
 6806 | ❓     | "choice_regions"              | 
 6807 | ❓     | "event compiler/rustc_borrowc | 
 6808 | ❓     | "event compiler/rustc_borrowc | 
 6809 | ❓     | "event compiler/rustc_borrowc | 
 6810 | ❓     | "min_choice"                  | 
 6811 | ❓     | "collect_defining_uses"       | 
 6812 | ❓     | "rustc_borrowck::region_infer | 
 6813 | ❓     | "compiler/rustc_borrowck/src/ | 
 6814 | ❓     | "event compiler/rustc_borrowc | 
 6815 | ❓     | "non_nll_opaque_type_key"     | 
 6816 | ❓     | "event compiler/rustc_borrowc | 
 6817 | ❓     | "event compiler/rustc_borrowc | 
 6818 | ❓     | "compute_concrete_types_from_ | 
 6819 | ❓     | "event compiler/rustc_borrowc | 
 6820 | ❓     | "event compiler/rustc_borrowc | 
 6821 | ❓     | "infer_opaque_definition_from | 
 6822 | ❓     | "instantiated_ty"             | 
 6823 | ❓     | "event compiler/rustc_borrowc | 
 6824 | ❓     | "rustc_borrowck::region_infer | 
 6825 | ❓     | "compiler/rustc_borrowck/src/ | 
 6826 | ❓     | "event compiler/rustc_borrowc | 
 6827 | ❓     | "event compiler/rustc_borrowc | 
 6828 | ❓     | "sccs_info"                   | 
 6829 | ❓     | "rustc_borrowck::region_infer | 
 6830 | ❓     | "compiler/rustc_borrowck/src/ | 
 6831 | ❓     | "enabled compiler/rustc_borro | 
 6832 | ❓     | "event compiler/rustc_borrowc | 
 6833 | ❓     | "enabled compiler/rustc_borro | 
 6834 | ❓     | 243                           | 
 6835 | ❓     | "event compiler/rustc_borrowc | 
 6836 | ❓     | "event compiler/rustc_borrowc | 
 6837 | ❓     | "event compiler/rustc_borrowc | 
 6838 | ❓     | "event compiler/rustc_borrowc | 
 6839 | ❓     | "event compiler/rustc_borrowc | 
 6840 | ❓     | "event compiler/rustc_borrowc | 
 6841 | ❓     | "solve"                       | 
 6842 | ❓     | "event compiler/rustc_borrowc | 
 6843 | ❓     | "errors_buffer"               | 
 6844 | ❓     | "event compiler/rustc_borrowc | 
 6845 | ❓     | "outlives_requirements"       | 
 6846 | ❓     | "event compiler/rustc_borrowc | 
 6847 | ❓     | "propagate_constraints"       | 
 6848 | ❓     | 550                           | 
 6849 | ❓     | "event compiler/rustc_borrowc | 
 6850 | ❓     | "event compiler/rustc_borrowc | 
 6851 | ❓     | 568                           | 
 6852 | ❓     | "event compiler/rustc_borrowc | 
 6853 | ❓     | "event compiler/rustc_borrowc | 
 6854 | ❓     | "try_promote_type_test"       | 
 6855 | ❓     | "type_test"                   | 
 6856 | ❓     | "event compiler/rustc_borrowc | 
 6857 | ❓     | "event compiler/rustc_borrowc | 
 6858 | ❓     | "event compiler/rustc_borrowc | 
 6859 | ❓     | 711                           | 
 6860 | ❓     | "event compiler/rustc_borrowc | 
 6861 | ❓     | 713                           | 
 6862 | ❓     | "non_local_ub"                | 
 6863 | ❓     | "event compiler/rustc_borrowc | 
 6864 | ❓     | "requirement"                 | 
 6865 | ❓     | "try_promote_type_test_subjec | 
 6866 | ❓     | 745                           | 
 6867 | ❓     | "event compiler/rustc_borrowc | 
 6868 | ❓     | 775                           | 
 6869 | ❓     | "event compiler/rustc_borrowc | 
 6870 | ❓     | "approx_universal_upper_bound | 
 6871 | ❓     | "event compiler/rustc_borrowc | 
 6872 | ❓     | "event compiler/rustc_borrowc | 
 6873 | ❓     | "ur"                          | 
 6874 | ❓     | "lub"                         | 
 6875 | ❓     | "new_lub"                     | 
 6876 | ❓     | "event compiler/rustc_borrowc | 
 6877 | ❓     | 831                           | 
 6878 | ❓     | "event compiler/rustc_borrowc | 
 6879 | ❓     | "eval_outlives"               | 
 6880 | ❓     | 946                           | 
 6881 | ❓     | "sup_region"                  | 
 6882 | ❓     | "event compiler/rustc_borrowc | 
 6883 | ❓     | "event compiler/rustc_borrowc | 
 6884 | ❓     | "event compiler/rustc_borrowc | 
 6885 | ❓     | "event compiler/rustc_borrowc | 
 6886 | ❓     | 971                           | 
 6887 | ❓     | "event compiler/rustc_borrowc | 
 6888 | ❓     | 993                           | 
 6889 | ❓     | "event compiler/rustc_borrowc | 
 6890 | ❓     | "event compiler/rustc_borrowc | 
 6891 | ❓     | 1006                          | 
 6892 | ❓     | "event compiler/rustc_borrowc | 
 6893 | ❓     | "event compiler/rustc_borrowc | 
 6894 | ❓     | 1034                          | 
 6895 | ❓     | "fr_definition"               | 
 6896 | ❓     | "event compiler/rustc_borrowc | 
 6897 | ❓     | "event compiler/rustc_borrowc | 
 6898 | ❓     | "check_universal_region"      | 
 6899 | ❓     | "longer_fr"                   | 
 6900 | ❓     | "event compiler/rustc_borrowc | 
 6901 | ❓     | 1274                          | 
 6902 | ❓     | "event compiler/rustc_borrowc | 
 6903 | ❓     | 1285                          | 
 6904 | ❓     | "event compiler/rustc_borrowc | 
 6905 | ❓     | 1307                          | 
 6906 | ❓     | "event compiler/rustc_borrowc | 
 6907 | ❓     | 1310                          | 
 6908 | ❓     | "event compiler/rustc_borrowc | 
 6909 | ❓     | "constraint_path_to"          | 
 6910 | ❓     | 1351                          | 
 6911 | ❓     | "from_region"                 | 
 6912 | ❓     | "include_placeholder_static"  | 
 6913 | ❓     | "event compiler/rustc_borrowc | 
 6914 | ❓     | "event compiler/rustc_borrowc | 
 6915 | ❓     | "event compiler/rustc_borrowc | 
 6916 | ❓     | 1482                          | 
 6917 | ❓     | "event compiler/rustc_borrowc | 
 6918 | ❓     | 1486                          | 
 6919 | ❓     | "find_sub_region_live_at"     | 
 6920 | ❓     | 1502                          | 
 6921 | ❓     | "fr1"                         | 
 6922 | ❓     | "event compiler/rustc_borrowc | 
 6923 | ❓     | 1504                          | 
 6924 | ❓     | "scc"                         | 
 6925 | ❓     | "event compiler/rustc_borrowc | 
 6926 | ❓     | 1505                          | 
 6927 | ❓     | "event compiler/rustc_borrowc | 
 6928 | ❓     | 1507                          | 
 6929 | ❓     | "liveness_constraints"        | 
 6930 | ❓     | "event compiler/rustc_borrowc | 
 6931 | ❓     | "best_blame_constraint"       | 
 6932 | ❓     | 1553                          | 
 6933 | ❓     | "from_region_origin"          | 
 6934 | ❓     | "to_region"                   | 
 6935 | ❓     | "event compiler/rustc_borrowc | 
 6936 | ❓     | 1585                          | 
 6937 | ❓     | "event compiler/rustc_borrowc | 
 6938 | ❓     | 1734                          | 
 6939 | ❓     | "event compiler/rustc_borrowc | 
 6940 | ❓     | 1745                          | 
 6941 | ❓     | "best_choice"                 | 
 6942 | ❓     | "blame_source"                | 
 6943 | ❓     | "renumber_mir"                | 
 6944 | ❓     | "rustc_borrowck::renumber"    | 
 6945 | ❓     | "compiler/rustc_borrowck/src/ | 
 6946 | ❓     | 13                            | 
 6947 | ❓     | "event compiler/rustc_borrowc | 
 6948 | ❓     | "body.arg_count"              | 
 6949 | ❓     | "ty_context"                  | 
 6950 | ❓     | "event compiler/rustc_borrowc | 
 6951 | ❓     | "visit_args"                  | 
 6952 | ❓     | "event compiler/rustc_borrowc | 
 6953 | ❓     | "event compiler/rustc_borrowc | 
 6954 | ❓     | 104                           | 
 6955 | ❓     | "visit_ty_const"              | 
 6956 | ❓     | "event compiler/rustc_borrowc | 
 6957 | ❓     | "event compiler/rustc_borrowc | 
 6958 | ❓     | "fully_perform_op_raw"        | 
 6959 | ❓     | "rustc_borrowck::type_check:: | 
 6960 | ❓     | "compiler/rustc_borrowck/src/ | 
 6961 | ❓     | "universal_regions"           | 
 6962 | ❓     | "region_bound_pairs"          | 
 6963 | ❓     | "known_type_outlives_obligati | 
 6964 | ❓     | "locations"                   | 
 6965 | ❓     | "event compiler/rustc_borrowc | 
 6966 | ❓     | "query_constraints"           | 
 6967 | ❓     | "fully_perform_op"            | 
 6968 | ❓     | "prove_trait_ref"             | 
 6969 | ❓     | "normalize_and_prove_instanti | 
 6970 | ❓     | "event compiler/rustc_borrowc | 
 6971 | ❓     | "prove_predicate"             | 
 6972 | ❓     | "normalize_with_category"     | 
 6973 | ❓     | "struct_tail"                 | 
 6974 | ❓     | "structurally_resolve"        | 
 6975 | ❓     | "ascribe_user_type"           | 
 6976 | ❓     | "ascribe_user_type_skip_wf"   | 
 6977 | ❓     | "convert_all"                 | 
 6978 | ❓     | "rustc_borrowck::type_check:: | 
 6979 | ❓     | "compiler/rustc_borrowck/src/ | 
 6980 | ❓     | "apply_closure_requirements"  | 
 6981 | ❓     | "closure_requirements"        | 
 6982 | ❓     | "closure_args"                | 
 6983 | ❓     | "event compiler/rustc_borrowc | 
 6984 | ❓     | "closure_mapping"             | 
 6985 | ❓     | "event compiler/rustc_borrowc | 
 6986 | ❓     | "event compiler/rustc_borrowc | 
 6987 | ❓     | "event compiler/rustc_borrowc | 
 6988 | ❓     | "rustc_borrowck::type_check:: | 
 6989 | ❓     | "compiler/rustc_borrowck/src/ | 
 6990 | ❓     | "event compiler/rustc_borrowc | 
 6991 | ❓     | "event compiler/rustc_borrowc | 
 6992 | ❓     | "event compiler/rustc_borrowc | 
 6993 | ❓     | "event compiler/rustc_borrowc | 
 6994 | ❓     | "create"                      | 
 6995 | ❓     | "event compiler/rustc_borrowc | 
 6996 | ❓     | "event compiler/rustc_borrowc | 
 6997 | ❓     | "add_implied_bounds"          | 
 6998 | ❓     | "event compiler/rustc_borrowc | 
 6999 | ❓     | "event compiler/rustc_borrowc | 
 7000 | ❓     | "event compiler/rustc_borrowc | 
 7001 | ❓     | "check_signature_annotation"  | 
 7002 | ❓     | "rustc_borrowck::type_check:: | 
 7003 | ❓     | "compiler/rustc_borrowck/src/ | 
 7004 | ❓     | "equate_inputs_and_outputs"   | 
 7005 | ❓     | "normalized_inputs_and_output | 
 7006 | ❓     | "event compiler/rustc_borrowc | 
 7007 | ❓     | "normalized_output_ty"        | 
 7008 | ❓     | "event compiler/rustc_borrowc | 
 7009 | ❓     | "normalized_input_tys"        | 
 7010 | ❓     | "equate_normalized_input_or_o | 
 7011 | ❓     | "event compiler/rustc_borrowc | 
 7012 | ❓     | "rustc_borrowck::type_check:: | 
 7013 | ❓     | "compiler/rustc_borrowck/src/ | 
 7014 | ❓     | "event compiler/rustc_borrowc | 
 7015 | ❓     | "event compiler/rustc_borrowc | 
 7016 | ❓     | "event compiler/rustc_borrowc | 
 7017 | ❓     | "event compiler/rustc_borrowc | 
 7018 | ❓     | "event compiler/rustc_borrowc | 
 7019 | ❓     | "event compiler/rustc_borrowc | 
 7020 | ❓     | "event compiler/rustc_borrowc | 
 7021 | ❓     | "event compiler/rustc_borrowc | 
 7022 | ❓     | "event compiler/rustc_borrowc | 
 7023 | ❓     | "event compiler/rustc_borrowc | 
 7024 | ❓     | "event compiler/rustc_borrowc | 
 7025 | ❓     | "event compiler/rustc_borrowc | 
 7026 | ❓     | 408                           | 
 7027 | ❓     | "event compiler/rustc_borrowc | 
 7028 | ❓     | "event compiler/rustc_borrowc | 
 7029 | ❓     | "event compiler/rustc_borrowc | 
 7030 | ❓     | "event compiler/rustc_borrowc | 
 7031 | ❓     | 554                           | 
 7032 | ❓     | "event compiler/rustc_borrowc | 
 7033 | ❓     | "event compiler/rustc_borrowc | 
 7034 | ❓     | 609                           | 
 7035 | ❓     | "event compiler/rustc_borrowc | 
 7036 | ❓     | "event compiler/rustc_borrowc | 
 7037 | ❓     | "rustc_borrowck::type_check:: | 
 7038 | ❓     | "compiler/rustc_borrowck/src/ | 
 7039 | ❓     | "event compiler/rustc_borrowc | 
 7040 | ❓     | "event compiler/rustc_borrowc | 
 7041 | ❓     | "event compiler/rustc_borrowc | 
 7042 | ❓     | "event compiler/rustc_borrowc | 
 7043 | ❓     | "relate_types"                | 
 7044 | ❓     | "rustc_borrowck::type_check:: | 
 7045 | ❓     | "compiler/rustc_borrowck/src/ | 
 7046 | ❓     | "v"                           | 
 7047 | ❓     | "event compiler/rustc_borrowc | 
 7048 | ❓     | "event compiler/rustc_borrowc | 
 7049 | ❓     | "placeholder_reg"             | 
 7050 | ❓     | "event compiler/rustc_borrowc | 
 7051 | ❓     | "instantiate_binder_with_exis | 
 7052 | ❓     | "event compiler/rustc_borrowc | 
 7053 | ❓     | "ex_reg_var"                  | 
 7054 | ❓     | "event compiler/rustc_borrowc | 
 7055 | ❓     | "replaced"                    | 
 7056 | ❓     | "next_existential_region_var" | 
 7057 | ❓     | "next_placeholder_region"     | 
 7058 | ❓     | "event compiler/rustc_borrowc | 
 7059 | ❓     | "event compiler/rustc_borrowc | 
 7060 | ❓     | 327                           | 
 7061 | ❓     | "event compiler/rustc_borrowc | 
 7062 | ❓     | "event compiler/rustc_borrowc | 
 7063 | ❓     | 417                           | 
 7064 | ❓     | "event compiler/rustc_borrowc | 
 7065 | ❓     | "event compiler/rustc_borrowc | 
 7066 | ❓     | "rustc_borrowck::type_check"  | 
 7067 | ❓     | "compiler/rustc_borrowck/src/ | 
 7068 | ❓     | "event compiler/rustc_borrowc | 
 7069 | ❓     | "check_user_type_annotations" | 
 7070 | ❓     | "event compiler/rustc_borrowc | 
 7071 | ❓     | 389                           | 
 7072 | ❓     | "self.user_type_annotations"  | 
 7073 | ❓     | "push_region_constraints"     | 
 7074 | ❓     | "event compiler/rustc_borrowc | 
 7075 | ❓     | "eq_types"                    | 
 7076 | ❓     | "found"                       | 
 7077 | ❓     | "relate_type_and_user_type"   | 
 7078 | ❓     | "event compiler/rustc_borrowc | 
 7079 | ❓     | "annotated_type"              | 
 7080 | ❓     | "event compiler/rustc_borrowc | 
 7081 | ❓     | "curr_projected_ty"           | 
 7082 | ❓     | "event compiler/rustc_borrowc | 
 7083 | ❓     | "visit_body"                  | 
 7084 | ❓     | "event compiler/rustc_borrowc | 
 7085 | ❓     | "event compiler/rustc_borrowc | 
 7086 | ❓     | "event compiler/rustc_borrowc | 
 7087 | ❓     | "event compiler/rustc_borrowc | 
 7088 | ❓     | "rv_ty"                       | 
 7089 | ❓     | "event compiler/rustc_borrowc | 
 7090 | ❓     | "term_location"               | 
 7091 | ❓     | "event compiler/rustc_borrowc | 
 7092 | ❓     | "event compiler/rustc_borrowc | 
 7093 | ❓     | 784                           | 
 7094 | ❓     | "event compiler/rustc_borrowc | 
 7095 | ❓     | "unnormalized_sig"            | 
 7096 | ❓     | "visit_rvalue"                | 
 7097 | ❓     | "event compiler/rustc_borrowc | 
 7098 | ❓     | 1525                          | 
 7099 | ❓     | "src_tty"                     | 
 7100 | ❓     | "dst_tty"                     | 
 7101 | ❓     | "src_obj"                     | 
 7102 | ❓     | "dst_obj"                     | 
 7103 | ❓     | 1640                          | 
 7104 | ❓     | 1672                          | 
 7105 | ❓     | "event compiler/rustc_borrowc | 
 7106 | ❓     | "fty"                         | 
 7107 | ❓     | "check_call_inputs"           | 
 7108 | ❓     | "event compiler/rustc_borrowc | 
 7109 | ❓     | 1982                          | 
 7110 | ❓     | "func_ty"                     | 
 7111 | ❓     | "event compiler/rustc_borrowc | 
 7112 | ❓     | "event compiler/rustc_borrowc | 
 7113 | ❓     | "event compiler/rustc_borrowc | 
 7114 | ❓     | 2342                          | 
 7115 | ❓     | "event compiler/rustc_borrowc | 
